"COUNTRY,""Country"",""VAR"",""Variable"",""POPULATION"",""Population"",""TIME"",""Time"",""Value"",""Flag Codes"",""Flags"""
"USA,""United States"",""T3AC2"",""Mean financial assets per household (current prices)"",""TP"",""Total Population"",""2019"",""2019"",463200,,"
"USA,""United States"",""T3AC3"",""Mean liabilities per household (current prices)"",""TP"",""Total Population"",""2010"",""2010"",104500,,"
"USA,""United States"",""T3AC3"",""Mean liabilities per household (current prices)"",""TP"",""Total Population"",""2013"",""2013"",97000,,"
"USA,""United States"",""T3AC3"",""Mean liabilities per household (current prices)"",""TP"",""Total Population"",""2016"",""2016"",102900,,"
"USA,""United States"",""T3AC3"",""Mean liabilities per household (current prices)"",""TP"",""Total Population"",""2019"",""2019"",117200,,"
"USA,""United States"",""T1C5"",""Mean net wealth per household (current prices)"",""TP"",""Total Population"",""2010"",""2010"",452900,,"
"USA,""United States"",""T1C5"",""Mean net wealth per household (current prices)"",""TP"",""Total Population"",""2013"",""2013"",488400,,"
"USA,""United States"",""T1C5"",""Mean net wealth per household (current prices)"",""TP"",""Total Population"",""2016"",""2016"",632100,,"
"USA,""United States"",""T1C5"",""Mean net wealth per household (current prices)"",""TP"",""Total Population"",""2019"",""2019"",684500,,"
"USA,""United States"",""MNWI"",""Mean net wealth per person (current prices)"",""TP"",""Total Population"",""2010"",""2010"",174855.7,,"
"USA,""United States"",""MNWI"",""Mean net wealth per person (current prices)"",""TP"",""Total Population"",""2013"",""2013"",189572.3,,"
"USA,""United States"",""MNWI"",""Mean net wealth per person (current prices)"",""TP"",""Total Population"",""2016"",""2016"",248811.59,,"
"USA,""United States"",""MNWI"",""Mean net wealth per person (current prices)"",""TP"",""Total Population"",""2019"",""2019"",277162.19,,"
"USA,""United States"",""T3AC1"",""Mean non-financial assets per household (current prices)"",""TP"",""Total Population"",""2010"",""2010"",270900,,"
"USA,""United States"",""T3AC1"",""Mean non-financial assets per household (current prices)"",""TP"",""Total Population"",""2013"",""2013"",259400,,"
"USA,""United States"",""T3AC1"",""Mean non-financial assets per household (current prices)"",""TP"",""Total Population"",""2016"",""2016"",302600,,"
"USA,""United States"",""T3AC1"",""Mean non-financial assets per household (current prices)"",""TP"",""Total Population"",""2019"",""2019"",338500,,"
"USA,""United States"",""M2MR"",""Mean to median net wealth ratio"",""TP"",""Total Population"",""2010"",""2010"",7.2463999,,"
"USA,""United States"",""M2MR"",""Mean to median net wealth ratio"",""TP"",""Total Population"",""2013"",""2013"",7.5603709,,"
"USA,""United States"",""M2MR"",""Mean to median net wealth ratio"",""TP"",""Total Population"",""2016"",""2016"",8.166667,,"
"USA,""United States"",""M2MR"",""Mean to median net wealth ratio"",""TP"",""Total Population"",""2019"",""2019"",7.0277209,,"
"USA,""United States"",""T4C5"",""Median debt-to-assets ratio of indebted households"",""TP"",""Total Population"",""2010"",""2010"",0.47400001,,"
"USA,""United States"",""T4C5"",""Median debt-to-assets ratio of indebted households"",""TP"",""Total Population"",""2013"",""2013"",0.45599997,,"
"USA,""United States"",""T4C5"",""Median debt-to-assets ratio of indebted households"",""TP"",""Total Population"",""2016"",""2016"",0.43599999,,"
"USA,""United States"",""T4C5"",""Median debt-to-assets ratio of indebted households"",""TP"",""Total Population"",""2019"",""2019"",0.40700001,,"
"USA,""United States"",""T4C4"",""Median debt-to-income ratio of indebted households"",""TP"",""Total Population"",""2010"",""2010"",1.3280001,,"
"USA,""United States"",""T4C4"",""Median debt-to-income ratio of indebted households"",""TP"",""Total Population"",""2013"",""2013"",1.3180001,,"
"USA,""United States"",""T4C4"",""Median debt-to-income ratio of indebted households"",""TP"",""Total Population"",""2016"",""2016"",1.1159999,,"
"USA,""United States"",""T4C4"",""Median debt-to-income ratio of indebted households"",""TP"",""Total Population"",""2019"",""2019"",1.108,,"
"USA,""United States"",""PIH75"",""Share of indebted households with debt-to-assets ratio above 75%"",""TP"",""Total Population"",""2010"",""2010"",31.334841,,"
"USA,""United States"",""PIH75"",""Share of indebted households with debt-to-assets ratio above 75%"",""TP"",""Total Population"",""2013"",""2013"",30.382509,,"
"USA,""United States"",""PIH75"",""Share of indebted households with debt-to-assets ratio above 75%"",""TP"",""Total Population"",""2016"",""2016"",27.0298,,"
"USA,""United States"",""PIH75"",""Share of indebted households with debt-to-assets ratio above 75%"",""TP"",""Total Population"",""2019"",""2019"",25.7085,,"
"USA,""United States"",""PIH"",""Share of indebted households"",""TP"",""Total Population"",""2010"",""2010"",75.170067,,"
"USA,""United States"",""PIH"",""Share of indebted households"",""TP"",""Total Population"",""2013"",""2013"",74.693878,,"
"USA,""United States"",""PIH"",""Share of indebted households"",""TP"",""Total Population"",""2016"",""2016"",77.222221,,"
"USA,""United States"",""PIH"",""Share of indebted households"",""TP"",""Total Population"",""2019"",""2019"",76.82737,,"
"USA,""United States"",""PIHR3"",""Share of indebted households with debt-to-income ratio above 3"",""TP"",""Total Population"",""2010"",""2010"",21.49321,,"
"USA,""United States"",""PIHR3"",""Share of indebted households with debt-to-income ratio above 3"",""TP"",""Total Population"",""2013"",""2013"",20.655741,,"
"USA,""United States"",""PIHR3"",""Share of indebted households with debt-to-income ratio above 3"",""TP"",""Total Population"",""2016"",""2016"",16.855089,,"
"USA,""United States"",""PIHR3"",""Share of indebted households with debt-to-income ratio above 3"",""TP"",""Total Population"",""2019"",""2019"",17.51012,,"
"USA,""United States"",""ST1"",""Share of top 1% of wealth"",""TP"",""Total Population"",""2010"",""2010"",37.344601,,"
"USA,""United States"",""ST1"",""Share of top 1% of wealth"",""TP"",""Total Population"",""2013"",""2013"",37.616611,,"
"USA,""United States"",""ST1"",""Share of top 1% of wealth"",""TP"",""Total Population"",""2016"",""2016"",42.476238,,"
"USA,""United States"",""ST1"",""Share of top 1% of wealth"",""TP"",""Total Population"",""2019"",""2019"",40.47784,,"
"USA,""United States"",""ST10"",""Share of top 10% of wealth"",""TP"",""Total Population"",""2010"",""2010"",76.609879,,"
"USA,""United States"",""ST10"",""Share of top 10% of wealth"",""TP"",""Total Population"",""2013"",""2013"",78.192551,,"
"USA,""United States"",""ST10"",""Share of top 10% of wealth"",""TP"",""Total Population"",""2016"",""2016"",79.471603,,"
"USA,""United States"",""ST10"",""Share of top 10% of wealth"",""TP"",""Total Population"",""2019"",""2019"",79.061813,,"
"USA,""United States"",""ST5"",""Share of top 5% of wealth"",""TP"",""Total Population"",""2010"",""2010"",63.466412,,"
"USA,""United States"",""ST5"",""Share of top 5% of wealth"",""TP"",""Total Population"",""2013"",""2013"",65.859283,,"
"USA,""United States"",""ST5"",""Share of top 5% of wealth"",""TP"",""Total Population"",""2016"",""2016"",68.048569,,"
"USA,""United States"",""ST5"",""Share of top 5% of wealth"",""TP"",""Total Population"",""2019"",""2019"",67.731453,,"
"JPN,""Japan"",""T3AC3"",""Mean liabilities per household (current prices)"",""TP"",""Total Population"",""2014"",""2014"",4111000,,"
"JPN,""Japan"",""T3AC3"",""Mean liabilities per household (current prices)"",""TP"",""Total Population"",""2019"",""2019"",4590000,""B"",""Break"""
"JPN,""Japan"",""T1C5"",""Mean net wealth per household (current prices)"",""TP"",""Total Population"",""2014"",""2014"",32600000,""D"",""Difference in methodology"""
"JPN,""Japan"",""T1C5"",""Mean net wealth per household (current prices)"",""TP"",""Total Population"",""2019"",""2019"",28700000,""B"",""Break"""
"JPN,""Japan"",""MNWI"",""Mean net wealth per person (current prices)"",""TP"",""Total Population"",""2014"",""2014"",13500000,""D"",""Difference in methodology"""
"JPN,""Japan"",""MNWI"",""Mean net wealth per person (current prices)"",""TP"",""Total Population"",""2019"",""2019"",12400000,""B"",""Break"""
"JPN,""Japan"",""M2MR"",""Mean to median net wealth ratio"",""TP"",""Total Population"",""2014"",""2014"",1.615873,""D"",""Difference in methodology"""
"JPN,""Japan"",""M2MR"",""Mean to median net wealth ratio"",""TP"",""Total Population"",""2019"",""2019"",1.953051,""B"",""Break"""
"JPN,""Japan"",""T4C5"",""Median debt-to-assets ratio of indebted households"",""TP"",""Total Population"",""2014"",""2014"",0.33363,,"
"JPN,""Japan"",""T4C5"",""Median debt-to-assets ratio of indebted households"",""TP"",""Total Population"",""2019"",""2019"",0.48627998,""B"",""Break"""
"JPN,""Japan"",""T4C4"",""Median debt-to-income ratio of indebted households"",""TP"",""Total Population"",""2014"",""2014"",1.2533901,,"
"JPN,""Japan"",""T4C4"",""Median debt-to-income ratio of indebted households"",""TP"",""Total Population"",""2019"",""2019"",1.44653,""B"",""Break"""
"JPN,""Japan"",""PIH75"",""Share of indebted households with debt-to-assets ratio above 75%"",""TP"",""Total Population"",""2014"",""2014"",23.449751,""D"",""Difference in methodology"""
"JPN,""Japan"",""PIH75"",""Share of indebted households with debt-to-assets ratio above 75%"",""TP"",""Total Population"",""2019"",""2019"",36.29414,""B"",""Break"""
"JPN,""Japan"",""PIH"",""Share of indebted households"",""TP"",""Total Population"",""2014"",""2014"",35.657829,,"
"JPN,""Japan"",""PIH"",""Share of indebted households"",""TP"",""Total Population"",""2019"",""2019"",36.671822,""B"",""Break"""
"JPN,""Japan"",""PIHR3"",""Share of indebted households with debt-to-income ratio above 3"",""TP"",""Total Population"",""2014"",""2014"",27.713619,,"
"JPN,""Japan"",""PIHR3"",""Share of indebted households with debt-to-income ratio above 3"",""TP"",""Total Population"",""2019"",""2019"",31.106819,""B"",""Break"""
"JPN,""Japan"",""ST1"",""Share of top 1% of wealth"",""TP"",""Total Population"",""2014"",""2014"",10.7663,""D"",""Difference in methodology"""
"JPN,""Japan"",""ST1"",""Share of top 1% of wealth"",""TP"",""Total Population"",""2019"",""2019"",13.22842,""B"",""Break"""
"JPN,""Japan"",""ST10"",""Share of top 10% of wealth"",""TP"",""Total Population"",""2014"",""2014"",41.01643,""D"",""Difference in methodology"""
"JPN,""Japan"",""ST10"",""Share of top 10% of wealth"",""TP"",""Total Population"",""2019"",""2019"",47.30085,""B"",""Break"""
"JPN,""Japan"",""ST5"",""Share of top 5% of wealth"",""TP"",""Total Population"",""2014"",""2014"",27.69113,""D"",""Difference in methodology"""
"JPN,""Japan"",""ST5"",""Share of top 5% of wealth"",""TP"",""Total Population"",""2019"",""2019"",32.883701,""B"",""Break"""
"JPN,""Japan"",""T3AC2"",""Mean financial assets per household (current prices)"",""TP"",""Total Population"",""2014"",""2014"",14600000,,"
"JPN,""Japan"",""T3AC2"",""Mean financial assets per household (current prices)"",""TP"",""Total Population"",""2019"",""2019"",12900000,""B"",""Break"""
"AUS,""Australia"",""T1C6"",""Median net wealth per household (current prices)"",""TP"",""Total Population"",""2012"",""2012"",365000,,"
"AUS,""Australia"",""T1C6"",""Median net wealth per household (current prices)"",""TP"",""Total Population"",""2014"",""2014"",380000,,"
"AUS,""Australia"",""T1C6"",""Median net wealth per household (current prices)"",""TP"",""Total Population"",""2018"",""2018"",434006,,"
"AUS,""Australia"",""T6AC2"",""Share of individuals with eq. liquid financial wealth <25% of income poverty line"",""TP"",""Total Population"",""2014"",""2014"",46.700001,,"
"AUS,""Australia"",""T6AC2"",""Share of individuals with eq. liquid financial wealth <25% of income poverty line"",""TP"",""Total Population"",""2018"",""2018"",43.299999,,"
"AUS,""Australia"",""T6AC3"",""Share of individuals with eq. liquid financial wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2014"",""2014"",58,,"
"AUS,""Australia"",""T6AC3"",""Share of individuals with eq. liquid financial wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2018"",""2018"",53.700001,,"
"AUS,""Australia"",""T6AC6"",""Share of individuals with eq. net wealth < 25% of income poverty line"",""TP"",""Total Population"",""2014"",""2014"",5.6999998,,"
"AUS,""Australia"",""T6AC6"",""Share of individuals with eq. net wealth < 25% of income poverty line"",""TP"",""Total Population"",""2018"",""2018"",7.3000002,,"
"AUS,""Australia"",""T6AC7"",""Share of individuals with eq. net wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2014"",""2014"",9,,"
"AUS,""Australia"",""T6AC7"",""Share of individuals with eq. net wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2018"",""2018"",11.5,,"
"AUS,""Australia"",""SB40"",""Share of bottom 40% of wealth"",""TP"",""Total Population"",""2012"",""2012"",5.0856729,,"
"AUS,""Australia"",""SB40"",""Share of bottom 40% of wealth"",""TP"",""Total Population"",""2014"",""2014"",4.8924298,,"
"AUS,""Australia"",""SB40"",""Share of bottom 40% of wealth"",""TP"",""Total Population"",""2018"",""2018"",3.841342,,"
"AUT,""Austria"",""T1C6"",""Median net wealth per household (current prices)"",""TP"",""Total Population"",""2011"",""2011"",76445,,"
"AUT,""Austria"",""T1C6"",""Median net wealth per household (current prices)"",""TP"",""Total Population"",""2014"",""2014"",85914,,"
"AUT,""Austria"",""T1C6"",""Median net wealth per household (current prices)"",""TP"",""Total Population"",""2017"",""2017"",82681,,"
"AUT,""Austria"",""T6AC2"",""Share of individuals with eq. liquid financial wealth <25% of income poverty line"",""TP"",""Total Population"",""2011"",""2011"",25.43,""D"",""Difference in methodology"""
"AUT,""Austria"",""T6AC2"",""Share of individuals with eq. liquid financial wealth <25% of income poverty line"",""TP"",""Total Population"",""2014"",""2014"",24.16,""D"",""Difference in methodology"""
"AUT,""Austria"",""T6AC2"",""Share of individuals with eq. liquid financial wealth <25% of income poverty line"",""TP"",""Total Population"",""2017"",""2017"",24.879999,""D"",""Difference in methodology"""
"AUT,""Austria"",""T6AC3"",""Share of individuals with eq. liquid financial wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2011"",""2011"",38.82,""D"",""Difference in methodology"""
"AUT,""Austria"",""T6AC3"",""Share of individuals with eq. liquid financial wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2014"",""2014"",38.09,""D"",""Difference in methodology"""
"AUT,""Austria"",""T6AC3"",""Share of individuals with eq. liquid financial wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2017"",""2017"",41.07,""D"",""Difference in methodology"""
"AUT,""Austria"",""T6AC6"",""Share of individuals with eq. net wealth < 25% of income poverty line"",""TP"",""Total Population"",""2011"",""2011"",14.54,""D"",""Difference in methodology"""
"AUT,""Austria"",""T6AC6"",""Share of individuals with eq. net wealth < 25% of income poverty line"",""TP"",""Total Population"",""2014"",""2014"",13.77,""D"",""Difference in methodology"""
"AUT,""Austria"",""T6AC6"",""Share of individuals with eq. net wealth < 25% of income poverty line"",""TP"",""Total Population"",""2017"",""2017"",12.93,""D"",""Difference in methodology"""
"AUT,""Austria"",""T6AC7"",""Share of individuals with eq. net wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2011"",""2011"",19.780001,""D"",""Difference in methodology"""
"AUT,""Austria"",""T6AC7"",""Share of individuals with eq. net wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2014"",""2014"",18.83,""D"",""Difference in methodology"""
"AUT,""Austria"",""T6AC7"",""Share of individuals with eq. net wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2017"",""2017"",18.51,""D"",""Difference in methodology"""
"AUT,""Austria"",""SB40"",""Share of bottom 40% of wealth"",""TP"",""Total Population"",""2011"",""2011"",0.72435129,,"
"AUT,""Austria"",""SB40"",""Share of bottom 40% of wealth"",""TP"",""Total Population"",""2014"",""2014"",1.01186,,"
"AUT,""Austria"",""SB40"",""Share of bottom 40% of wealth"",""TP"",""Total Population"",""2017"",""2017"",1.3166,,"
"BEL,""Belgium"",""T1C6"",""Median net wealth per household (current prices)"",""TP"",""Total Population"",""2010"",""2010"",206249,,"
"BEL,""Belgium"",""T1C6"",""Median net wealth per household (current prices)"",""TP"",""Total Population"",""2014"",""2014"",217943,,"
"BEL,""Belgium"",""T1C6"",""Median net wealth per household (current prices)"",""TP"",""Total Population"",""2017"",""2017"",212450,,"
"BEL,""Belgium"",""T6AC2"",""Share of individuals with eq. liquid financial wealth <25% of income poverty line"",""TP"",""Total Population"",""2010"",""2010"",35.700001,""D"",""Difference in methodology"""
